,text,user
1108,RT @john_quinby: @realDonaldTrump Liberate the White House #VoteBidenHarrisToSaveAmerica,peggy_woronec
1109,"RT @PissOffTrumpkin: @realDonaldTrump While Trump attacks Lesley Stahl before his 60 Minutes interview airs, a reminder that he once told h…",airadair3
1110,@realDonaldTrump @BreitbartNews You say whatever the hell you want to say in the moment but change your mind at the… https://t.co/7GQ9kZmTJN,a3boymom
1111,@realDonaldTrump Hey. I see a tweet from you about every 15 minutes. Aren’t you supposed to be working ?,Ziggy13171
1112,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,H0691Ali
1113,"@realDonaldTrump Remember, Trump didn't pay taxes for years and was banking with every dictatorship regime.  He wan… https://t.co/X2JAlTHoC0",ksachs2342
1114,@realDonaldTrump I support President Donald J Trump!! I hope twitter crashes and burns! They DO NOT control me or how I think!! Go  TRUMP!!!,Rebecca42003592
1115,@realDonaldTrump is a bad magician and a bad person,TrumpLover10
1116,@realDonaldTrump So you are sure biden is coming?😄,HarshKumarjala1
1117,@realDonaldTrump @MarkMeadows it’s okay to mention the corruption+how it’s a risk but concentrate on EXACTLY how Bi… https://t.co/aODNyevdGe,RaineMayer
1118,@realDonaldTrump Why are you always lying.,Alex__Guy
1119,@realDonaldTrump Says #CrookedDon who pays NO taxes here but $200$ to Chinese Communists. #BeijingDon Trump loves Communism.,MiamiBe44167721
1120,@realDonaldTrump You spelled covid wrong,jhnlauer
1121,"RT @Donald_JDrumpf: @realDonaldTrump If you make more than $400K. What's that to you? You only pay taxes to other countries, like CHYNA! ht…",DebiStuckey
1122,@realDonaldTrump We blame YOU Donny!,theshortestanna
1123,@realDonaldTrump I see you also flunked your civics class in addition to your geography class.,RRCMD
1124,@realDonaldTrump Any chance of forming New California? Californian are brainwashed.,minh_01
1125,"@realDonaldTrump Remember, with you in power, US debt has climbed to $5.2 trillion dollars &amp; isn't finished. So muc… https://t.co/GFsL16DnEC",DrPepperSchultz
1126,"@realDonaldTrump A very tired, shallow, baseless claim.... But, that's you to a T, shallow and baseless.",irac99
1127,@realDonaldTrump I remember the $750.,purpelhayes
1128,RT @MarkDice: @realDonaldTrump https://t.co/NRDDpQfDTx,LuLu_juice
1129,@realDonaldTrump https://t.co/oocHDVFUIX,lizzylaclair
1130,"@realDonaldTrump President Trump, you are doing a fantastic job of running this country and I hope and pray God wil… https://t.co/41I3GE6WKI",MelikoKona
1131,"@realDonaldTrump The difference Eric, 60 Minutes challenge for the truth, you just let the lies fly and you bob and… https://t.co/X0gTGcRSPg",PlaceAnn
1132,@realDonaldTrump Your lies and disinformation will not save you https://t.co/6P7rzf43Mp,tellier_ken
1133,@realDonaldTrump @BreitbartNews VOTE VOTE VOTE BIDEN/HARRIS,DianaYarnell
1134,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",VgpMgmt
1135,@realDonaldTrump @BreitbartNews Sucker https://t.co/6FxiyAiAsu,Anniedeboer89
1136,@realDonaldTrump Lmfao,Carlosp66189088
1137,"@realDonaldTrump Stop lying, Pinocchio.",nrm1972
1138,@realDonaldTrump Where’s Hunter?,AttorneyChiles
1139,RT @wdunlap: @realDonaldTrump Fair Debates?! Kristen Welker – the next ‘non-bias’ debate moderator who posted Trump-hating statements on Tw…,ITDarkTiaLight
1140,@realDonaldTrump Nobody's looking into his computer gate case?,Kevin02719951
1141,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",Thomassherwood4
1142,RT @salandgirls: @realDonaldTrump @SpeakerPelosi @senatemajldr @RudyGiuliani @stevenmnuchin1 @LALATE @GOPLeader @BernieSanders #MSC #STIMUL…,Mcmel46381317
1143,"@realDonaldTrump No, no it’s not. Reporting tweet!",MissShandi
1144,@realDonaldTrump Donald hopefully he will raise your taxes over the $750 you paid which is well below what I as a m… https://t.co/AzHCXmUiwb,cancelhimvote
1145,@realDonaldTrump VOTE TRUMP!,Kuhbear1
1146,@realDonaldTrump Liar Liar Liar Liar Liar Liar Liar Liar Liar Liar Liar Liar Liar Trump is a Liar Liar Liar Liar #DumpTrump2020,CNarineJr1971
1147,"@realDonaldTrump Everybody's out of the job, mass evictions are coming, there's no government aid in sight, and Bid… https://t.co/UnxNNzpyR9",em18966
1148,"RT @ninjadaemon1234: @realDonaldTrump You know what IS a rigged election?the USA's broken electoral college, the way US voting works is lik…",madfashionista
1149,@realDonaldTrump Non-stop lying must be exhausting.,trom771
1150,@realDonaldTrump 😝 I guess she must really wants covid19 after all 😂,trailguide_411
1151,"RT @Hal9O0: @realDonaldTrump Exclusive footage of Trump throwing tantrum, refusing to go back and finish 60 Minutes interview with Lesley S…",Randomgirlxx107
1152,@realDonaldTrump Lies,ACAyala74
1153,"@realDonaldTrump When I was a kid, the tax rate was over 90%. People still did well as this rate was for the very t… https://t.co/0FDQUEagEe",alsosusieq2
1154,@realDonaldTrump If they are dead. They can hardly vote. #idiottrump,looseboots5678
1155,"@realDonaldTrump No honey it will be costly to you and your buddies. Dont you make over 400,000?",Purplepegusas1
1156,@realDonaldTrump @realDonaldTrump LOVES his Trump State TV SYCOPHANTS,the_resistor
1157,"@realDonaldTrump Not mine, I'm not rich. Mine will decrease.",SonicShaman1
1158,@realDonaldTrump is fake billionaire! He is broke. https://t.co/udfSOxW3cF,SVonsouvanh
1159,"@realDonaldTrump it’s a lie. But even if he did, you are not a good president. Lemme list what you did.  You didn’t… https://t.co/iJUx4EPRml",Playz10Tdg
1160,@realDonaldTrump Called Covid-19 deaths.,DHDemeny52
1161,@realDonaldTrump No he won’t,TheWatcher3910
1162,@realDonaldTrump EVERYTHING DONALD TRUMP TOUCHES DIES. OUR ECONOMY IS DESTROYED. NOTHING IS COMING BACK IF HE'S REE… https://t.co/Kol7j0ejKf,MOUNPAM
1163,RT @HKrassenstein: @realDonaldTrump @BreitbartNews All this time you were trying to say that Hunter Biden did business in China as a privat…,Joseph4Meg
1164,@realDonaldTrump This is just part 202837483 of the lie y'all kept spreading about President Obama coming after the… https://t.co/8YbLVvSB8O,ZayaRose7
1165,@realDonaldTrump https://t.co/9xi8LpfVFn,TheInkandtheQu1
1166,@realDonaldTrump He WILL NOT raise taxes on anyone making under $400k a year.  More of your continuing desperate lies.,MauryWilliams11
1167,RT @davidhogg111: @realDonaldTrump Vote Biden- unlike our president he actually has the courage to stand up the the NRA to protect American…,PatriciaMorris4
1168,@realDonaldTrump #TrumpCoupPlot #TrumpIsATraitor #DictatorTrump #VoteHimOut,BurnardAmy
1169,@realDonaldTrump BREAKING NEWS!  Donald already destroyed the American economy and it’s not coming back. https://t.co/xB7MnszZp4,greenplanut
1170,@realDonaldTrump So did you hear about Sam Elliot?  You’ll have to think twice about attacking him. He’s a national… https://t.co/RXkRnYHR39,marshavoices
1171,@realDonaldTrump These elitist actors and musicians say they will leave if Trump wins! So that means they will stay… https://t.co/lqPYDXfewN,DAHAZTWO
1172,"RT @mmpadellan: @realDonaldTrump That's weird, because we all KNOW how much you encourage the wearing of masks in the White House🙄, so why…",jackiek79190348
1173,@realDonaldTrump You’ve destroyed 225k families with their death. 1 life should get you life. The others should get you the death penalty.,solyestrella1
1174,"@realDonaldTrump * Only you can fix this, right?  So get off the rally trail and fix it. https://t.co/K28Y1DUKbn",cahrensyoung
1175,"RT @AynRandPaulRyan: @realDonaldTrump If you make more than $400,000, Biden will raise your taxes to pay to fix the shit you broke.  If you…",Mikejon49292106
1176,RT @pantomath__: @realDonaldTrump https://t.co/vWdy24CSZS,UsaLizzie
1177,@realDonaldTrump #VoteBidenHarris,stevenmchirico
1178,@realDonaldTrump @BreitbartNews How about your bank account in China?,BeekGram2
1179,RT @JoyceWhiteVance: @realDonaldTrump @BreitbartNews Also Trump: even though my DOJ will ask SCOTUS (the week after the election) to takeaw…,N_A_T_39
1180,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,deb0_raah
1181,@realDonaldTrump @BreitbartNews Do you think we are blind lol Do people really believe the stuff this person says l… https://t.co/dIieI3V8Tg,coreycarter2
1182,@realDonaldTrump Predicting a Biden win?,REAL_BEEFMAN
1183,@realDonaldTrump 19- The number of victims who have come forth to report sexual assault at the hands of Donald Q Tr… https://t.co/I1e91eHRxD,JohnKMauro1
1184,@realDonaldTrump https://t.co/LQGWsDWXer,MinaSuki143
1185,@realDonaldTrump What about the ones that were burned or the illegal ballot boxes? Know anything about those?,Carmom6131Julie
1186,@realDonaldTrump Not until/unless you answer about your Chinese bank account.,nancysobel
1187,"RT @itsJeffTiedrich: @realDonaldTrump fact check: yeah, no. this is a clumsy lie. abolishing the 2nd Amendment would require adding a new a…",AlisonGreydanus
1188,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,ChristieMcDade
1189,@realDonaldTrump @BreitbartNews What about your Chinese bank account?,bstefkovich
1190,"RT @AynRandPaulRyan: @realDonaldTrump If you make more than $400,000, Biden will raise your taxes to pay to fix the shit you broke.  If you…",PoliticalPark
1191,RT @HKrassenstein: @realDonaldTrump That’s a lie.  He’s not raising taxes unless you make over $400k.,BernieSadie22
1192,"@realDonaldTrump Donald Trump, mass murderer.",FlyfishinNoah
1193,"@realDonaldTrump Remember. Trump takes massive tax deduction on ""charity donations"" of his $400,000 pay US taxpayer… https://t.co/Uau8IUDqfQ",thwwordsmith
1194,@realDonaldTrump Will raise taxes in order to restore the 150B he among others gave Iran for nothing! that’s pathet… https://t.co/ESLKllUxJZ,natalie_zaher
1195,RT @Cindy28420365: @realDonaldTrump https://t.co/niYnYiXEsq,ShonaRandle
1196,"RT @davidmweissman: @realDonaldTrump I repeat again that the 2nd amendment is not in jeopardy, Guns need regulations but no one plans to ta…",badkaat
1197,@realDonaldTrump Only if you are rich! Do you read?,JudyBen45210054
1198,RT @CarolZ20180214: @realDonaldTrump Take Down the CCP! Make America Great Again! God Bless You and Your Family!,realDavidVan
1199,"RT @BetsyRossUSofA: @realDonaldTrump If it only took Lesley Stahl 45 minutes to break  @realDonaldTrump , how long do you think it took Put…",debrahatesdonal
1200,@realDonaldTrump @SteveKalayjian @Varneyco https://t.co/YazqjLPf4H,lestay31
1201,"@realDonaldTrump False. Really how many families make over $400,000. Dude of orange face you're none. Ride the blue wave!",JohnHam97245439
1202,"@realDonaldTrump Vote tRUMP and continue to experience physical and economic suffering. After 10 months, tRUMP stil… https://t.co/DT70garaJP",bcinfo4u
1203,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",Justme32502116
1204,@realDonaldTrump Why do you even do interviews when you have no clue what you are talking about?   I've never heard… https://t.co/AH68Wgso2G,chahn57956
1205,"@realDonaldTrump No officer, I wasn't speeding, look at how calm I am. 😂😂😂😂😂😂",Intentionality4
1206,"@realDonaldTrump More lies, lies, lies. Didn’t have a good day yesterday did ya. Wah wah wah Leslie Stahl won’t coo… https://t.co/lf38lZKf1j",LarryPfalzer
1207,@realDonaldTrump Bat shit crazy ! #moron,fachurchill62
1208,@realDonaldTrump  Trump = LIE • CHEAT• STEAL (&amp; Let Americans Die) LIBERATE AMERICA From Trump #DumpTrump,kaibot2000
1209,@realDonaldTrump Please post along with your tax returns and DNA.  #TrumpTaxReturns #ChinaOwnsTrump… https://t.co/c2FipGvzF4,ginakayr
1210,"RT @Catseye61972900: @realDonaldTrump We, the members of #NewFederalStateofChina, stand with you to fight against back the evil #CCP!  #Tak…",kamseeyuen
1211,"@realDonaldTrump @BreitbartNews How much is in your Chinese bank account, @realDonaldTrump????",VernHerndon
1212,@realDonaldTrump Let’s see it!! Americans seem to love Trump’s Train Wreck Shit Shows!,Wrt1970
1213,@realDonaldTrump Pathetic. https://t.co/gae6frwkcJ,JodyJodybaker
1214,@realDonaldTrump @BreitbartNews Trump is making cuts to Social Security NOW.,85awsom
1215,@realDonaldTrump More lies. Spread lies in fear of losing. Trump never graduated from high school.,ChadRee63906774
1216,RT @scientificrealm: @realDonaldTrump https://t.co/DFNZwEJE0u,szostek_tracey
1217,RT @Coldwar_Steve: @realDonaldTrump https://t.co/vbIPXmCUJc,Not_Siouxsie
1218,@realDonaldTrump You’re panties are in a twist because you will need to at more than 750.   When your MAGA cult members see that.,SashaNTeddysMom
1219,"@realDonaldTrump He will raise taxes for people making 400,000 or more.  Most of us can live with that, and if you… https://t.co/NrUOrZzdNJ",judiguilbeaux
1220,RT @The1OnlyRichie: @realDonaldTrump Joe Biden @JoeBiden as President will do more in 47 seconds than Donald Trump @realDonaldTrump did in…,outsiderNYC
1221,@realDonaldTrump Liar,Kathlee20180371
1222,@realDonaldTrump We KNEW the tweets would be crazy today - to distract from your SECRET CHINESE BANK ACCOUNTS!!,gmomthoughts
1223,@realDonaldTrump Trump where are those 545 kids you lost? You ripped them out of their parents hands and now no one… https://t.co/xDcEw5XPnj,KRISTINAKAY
1224,"@realDonaldTrump Nah, all you'll need are some kotex light days mini pads.",mcckc
1225,RT @HKrassenstein: @realDonaldTrump @BreitbartNews Trump must answer questions about his Chinese Bank Accounts in which he withdrew $15 mil…,Joseph4Meg
1226,"RT @Infantry0300: @realDonaldTrump Remember, TRUMP is afraid of Lesley Stahl. 🐔 #ChickenTrump",kjblackhawk
1227,@realDonaldTrump @BreitbartNews Hi can i say some thing no one help me inthis world  plzz help mee i m not fake man… https://t.co/iiJznQ30u4,Waqassa41742328
1228,@realDonaldTrump 13 days. Start packing,sarkoland777
1229,@realDonaldTrump I don’t make 400k so Im not too concerned,spahn_r
1230,@realDonaldTrump I don’t make enough to be affected by his changes. I’m also not stupid enough to vote against my best interests.,sookey_soo
1231,"@realDonaldTrump If you don’t know this is fake news, well then, I guess you don’t want believe the facts.",fichera_lydia
1232,@realDonaldTrump Lmfao,Carlosp66189088
1233,@realDonaldTrump Not true. And you are a shithole president #TrumpChinaBankAccount,jasondeanwriter
1234,@realDonaldTrump https://t.co/FFAkrwstIo,navyvetDC
1235,@realDonaldTrump @BreitbartNews #TRE45ON,JohnMc71
1236,@realDonaldTrump @SteveKalayjian @Varneyco https://t.co/aGtp7ktJzb,MsTarantella
1237,@realDonaldTrump Fake news...only for those making 400k and more,Ashley51104177
1238,"@realDonaldTrump Remember, Biden with throw twitter tantrums when people are mean to him on tv and spend the majori… https://t.co/L242Fn743v",SPNPaulette1
